category,tag,domain,source,environment,scenario,file
material,woody,electronic,transformer,substation,the low hum of a transformer vibrating a wooden fence,woody/woody_electronic_0343.mp3
material,woody,electronic,hard drive,study,a large external hard drive humming on a wooden desk,woody/woody_electronic_0344.mp3
material,woody,electronic,fan,bedroom,a ceiling fan motor vibrating through a wooden mount,woody/woody_electronic_0345.mp3
material,woody,electronic,beeper,kitchen,a digital timer beep with a mid-range resonant quality,woody/woody_electronic_0346.mp3
material,woody,electronic,keyboard,library,the sound of mechanical keys bottoming out on wood,woody/woody_electronic_0347.mp3
material,woody,electronic,flash,studio,a studio strobe light charging with a hollow resonance,woody/woody_electronic_0348.mp3
material,woody,electronic,chime,hallway,a digital door chime played through a wooden speaker,woody/woody_electronic_0349.mp3
material,woody,electronic,pickup,garage,an acoustic guitar pickup capturing the sound of a body tap,woody/woody_electronic_0350.mp3
material,metallic,musical,triangle,studio,a steel triangle being struck by a thin metal beater,metallic/metallic_musical_0205.mp3
material,metallic,musical,cymbals,orchestra pit,two brass cymbals clashing and ringing together,metallic/metallic_musical_0206.mp3
material,metallic,musical,steel pan,park,a rubber mallet hitting a tuned steel drum in a park,metallic/metallic_musical_0207.mp3
material,metallic,musical,handbell,chapel,a silver handbell being rung in a quiet stone chapel,metallic/metallic_musical_0208.mp3
material,metallic,musical,glockenspiel,nursery,a brass mallet striking a high glockenspiel bar,metallic/metallic_musical_0209.mp3
material,metallic,musical,cowbell,stadium,a drumstick hitting a metal cowbell in a stadium,metallic/metallic_musical_0210.mp3
material,metallic,musical,finger cymbals,temple,two small brass finger cymbals striking each other,metallic/metallic_musical_0211.mp3
material,metallic,musical,tam-tam,stage,a heavy mallet strike on a large metal gong,metallic/metallic_musical_0212.mp3
material,metallic,musical,vibraphone,jazz club,a vibraphone bar vibrating after a strike with the motor off,metallic/metallic_musical_0213.mp3
material,metallic,musical,banjo,porch,a steel banjo string being flicked by a metal fingerpick,metallic/metallic_musical_0214.mp3
material,metallic,musical,harpsichord,parlor,a harpsichord jack plucking a thin metal string,metallic/metallic_musical_0215.mp3
material,metallic,musical,celesta,concert hall,a hammer strike on a steel plate inside a celesta,metallic/metallic_musical_0216.mp3
material,metallic,musical,crotales,rehearsal space,a brass mallet striking a small bronze disc,metallic/metallic_musical_0217.mp3
material,metallic,musical,tubular bells,cathedral,a hammer hitting a long metal tube in a bell tower,metallic/metallic_musical_0218.mp3
material,metallic,musical,mandolin,balcony,double steel strings being strummed on a mandolin,metallic/metallic_musical_0219.mp3
material,metallic,musical,sitar,temple,a sitar string vibrating against a flat bone bridge,metallic/metallic_musical_0220.mp3
material,metallic,musical,kalimba,balcony,a metal tine being flicked on a wooden thumb piano,metallic/metallic_musical_0221.mp3
material,metallic,mechanical,lathe,machine shop,a metal lathe tool peeling a spiral of steel,metallic/metallic_mechanical_0222.mp3
material,metallic,mechanical,gears,clock tower,brass gears interlocking and turning in a tower,metallic/metallic_mechanical_0223.mp3
material,metallic,mechanical,chains,shipyard,heavy iron chains dragging across a steel deck,metallic/metallic_mechanical_0224.mp3
material,metallic,mechanical,shutter,factory,a corrugated metal rolling shutter being pulled down,metallic/metallic_mechanical_0225.mp3
material,metallic,mechanical,engine,garage,a metal engine block cooling down with sharp pings,metallic/metallic_mechanical_0226.mp3
material,metallic,mechanical,ratchet,garage,a heavy metal ratchet wrench clicking on a bolt,metallic/metallic_mechanical_0227.mp3
material,metallic,mechanical,winch,dock,a steel cable winding onto a metal winch drum,metallic/metallic_mechanical_0228.mp3
material,metallic,mechanical,piston,factory,a metal piston rod sliding in a steel cylinder,metallic/metallic_mechanical_0229.mp3
material,metallic,mechanical,drill,workshop,a masonry drill bit screeching against a metal pipe,metallic/metallic_mechanical_0230.mp3
material,metallic,mechanical,conveyor,warehouse,a metal conveyor belt rattling over steel rollers,metallic/metallic_mechanical_0231.mp3
material,metallic,mechanical,hammer,forge,a metal hammer striking a steel anvil in a shop,metallic/metallic_mechanical_0232.mp3
material,metallic,mechanical,shutter,studio,a professional camera shutter clicking at high speed,metallic/metallic_mechanical_0233.mp3
material,metallic,mechanical,typewriter,library,metal keys hitting the platen of a typewriter,metallic/metallic_mechanical_0234.mp3
material,metallic,mechanical,lock,vault,metal tumblers clicking inside a heavy bank vault lock,metallic/metallic_mechanical_0235.mp3
material,metallic,mechanical,fan,attic,a metal fan blade scraping its wire housing,metallic/metallic_mechanical_0236.mp3
material,metallic,mechanical,bearing,lab,a ball bearing rolling across a steel tray,metallic/metallic_mechanical_0237.mp3
material,metallic,mechanical,valve,plant,a heavy metal valve handle being turned and squeaking,metallic/metallic_mechanical_0238.mp3
material,metallic,mechanical,staple gun,woodshop,a metal staple gun firing a staple into wood,metallic/metallic_mechanical_0239.mp3
material,metallic,environmental,hail,sunroom,large hailstones hitting a corrugated metal roof,metallic/metallic_environmental_0240.mp3
material,metallic,environmental,lightning,fields,a sharp crack of lightning hitting a metal pole,metallic/metallic_environmental_0241.mp3
material,metallic,environmental,ice,glacier,ice sheets grinding with a high-pitched metallic screech,metallic/metallic_environmental_0242.mp3
material,metallic,environmental,rain,porch,heavy raindrops hitting a metal bucket in a storm,metallic/metallic_environmental_0243.mp3
material,metallic,environmental,sand,desert,sand grains hitting a metal sign in a windstorm,metallic/metallic_environmental_0244.mp3
material,metallic,environmental,pebble,quarry,a single pebble bouncing off a large granite slab,metallic/metallic_environmental_0245.mp3
material,metallic,environmental,fire,woods,a metal log holder creaking in a hot bonfire,metallic/metallic_environmental_0246.mp3
material,metallic,environmental,thunder,plains,a thunderclap echoing in a large metal hangar,metallic/metallic_environmental_0247.mp3
material,metallic,environmental,mist,harbor,a foghorn sounding through a metal horn assembly,metallic/metallic_environmental_0248.mp3
material,metallic,environmental,rockslide,mountain,rocks hitting a metal fence on a mountain slope,metallic/metallic_environmental_0249.mp3
material,metallic,environmental,waves,beach,waves washing over a pile of rusted metal scraps,metallic/metallic_environmental_0250.mp3
material,metallic,environmental,bubbles,pond,air bubbles rising through a metal pipe underwater,metallic/metallic_environmental_0251.mp3
material,metallic,environmental,wind,canyon,wind whistling through a narrow metal rock bolt,metallic/metallic_environmental_0252.mp3
material,metallic,environmental,thistle,meadow,dry stalks hitting a metal fence in the wind,metallic/metallic_environmental_0253.mp3
material,metallic,environmental,lava,volcano,cooling lava crust snapping like breaking metal,metallic/metallic_environmental_0254.mp3
material,metallic,environmental,roots,forest,a root pulling a metal stake out of the ground,metallic/metallic_environmental_0255.mp3
material,metallic,environmental,snow,tundra,a sled runner screeching over a patch of hard ice,metallic/metallic_environmental_0256.mp3
material,metallic,organic,shrimp,ocean,snapping shrimp clicking their claws in a coral reef,metallic/metallic_organic_0257.mp3
material,metallic,organic,teeth,kitchen,teeth clicking against a metal fork,metallic/metallic_organic_0258.mp3
material,metallic,organic,beetle,terrarium,a beetle's hard wing cases clicking together,metallic/metallic_organic_0259.mp3
material,metallic,organic,claws,attic,animal claws scratching a metal vent cover,metallic/metallic_organic_0260.mp3
material,metallic,organic,scales,desert,a snake sliding over a piece of rusted sheet metal,metallic/metallic_organic_0261.mp3
material,metallic,organic,voice,cathedral,a voice amplified through a small metal megaphone,metallic/metallic_organic_0262.mp3
material,metallic,organic,wings,cliff,large bird wings hitting a metal observation rail,metallic/metallic_organic_0263.mp3
material,metallic,organic,shell,shore,a crab shell scraping against a rusted pier post,metallic/metallic_organic_0264.mp3
material,metallic,organic,bones,museum,dry bones clinking together in a plastic tray,metallic/metallic_organic_0265.mp3
material,metallic,organic,shiver,nursery,teeth chattering in a cold room with a metal bed,metallic/metallic_organic_0266.mp3
material,metallic,organic,heartbeat,room,a pulse heard through a metal stethoscope head,metallic/metallic_organic_0267.mp3
material,metallic,organic,joint,gym,a joint popping with a sharp metallic click,metallic/metallic_organic_0268.mp3
material,metallic,organic,cough,hospital,a dry cough echoing in a metal-walled elevator,metallic/metallic_organic_0269.mp3
material,metallic,organic,throat,church,a throat clear near a large metal organ pipe,metallic/metallic_organic_0270.mp3
material,metallic,organic,hair,bedroom,a metal comb pulling through dry hair,metallic/metallic_organic_0271.mp3
material,metallic,organic,hooves,road,horse hooves trotting on a metal bridge,metallic/metallic_organic_0272.mp3
material,metallic,organic,fingernail,table,a fingernail tapping on a stainless steel counter,metallic/metallic_organic_0273.mp3
material,metallic,domestic,silverware,dining room,silver forks and spoons clinking in a drawer,metallic/metallic_domestic_0274.mp3
material,metallic,domestic,keys,entryway,a large ring of keys being dropped on a table,metallic/metallic_domestic_0275.mp3
material,metallic,domestic,pot lid,kitchen,a metal lid being placed on a stainless steel pot,metallic/metallic_domestic_0276.mp3
material,metallic,domestic,zipper,closet,a metal zipper being pulled up on a jacket,metallic/metallic_domestic_0277.mp3
material,metallic,domestic,kettle,stove,the sharp whistle of a boiling tea kettle,metallic/metallic_domestic_0278.mp3
material,metallic,domestic,silver bell,foyer,a brass service bell being struck once,metallic/metallic_domestic_0279.mp3
material,metallic,domestic,can,kitchen,a soda can being opened with a metal snap,metallic/metallic_domestic_0280.mp3
material,metallic,domestic,foil,pantry,aluminum foil being crinkled in a hand,metallic/metallic_domestic_0281.mp3
material,metallic,domestic,scissors,sewing room,metal shears snipping through fabric,metallic/metallic_domestic_0282.mp3
material,metallic,domestic,faucet,bathroom,a drop of water hitting a metal sink drain,metallic/metallic_domestic_0283.mp3
material,metallic,domestic,coins,laundry room,coins tumbling in a metal dryer drum,metallic/metallic_domestic_0284.mp3
material,metallic,domestic,clock,hall,the ticking of a metal mechanical desk clock,metallic/metallic_domestic_0285.mp3
material,metallic,domestic,fan,bedroom,a metal box fan whirring on high speed,metallic/metallic_domestic_0286.mp3
material,metallic,domestic,mirror,bathroom,a metal perfume cap being set on a glass vanity,metallic/metallic_domestic_0287.mp3
material,metallic,domestic,trunk,attic,a metal latch snapping shut on a trunk,metallic/metallic_domestic_0288.mp3
material,metallic,domestic,iron,laundry,a steam iron sliding on a metal board,metallic/metallic_domestic_0289.mp3
material,metallic,domestic,pot,pantry,a cast iron skillet being set on a counter,metallic/metallic_domestic_0290.mp3
material,metallic,electronic,spark,lab,a high-voltage electrical spark jumping between metal rods,metallic/metallic_electronic_0291.mp3
material,metallic,electronic,relay,vault,an industrial relay clicking in a metal box,metallic/metallic_electronic_0292.mp3
material,metallic,electronic,buzzer,factory,an electronic buzzer with a vibrating metal plate,metallic/metallic_electronic_0293.mp3
material,metallic,electronic,static,radio,high-frequency radio static through a metal speaker,metallic/metallic_electronic_0294.mp3
material,metallic,electronic,oscillator,studio,a hard-sync synthesizer sound from a circuit,metallic/metallic_electronic_0295.mp3
material,metallic,electronic,transformer,station,the buzzing of a large metal transformer,metallic/metallic_electronic_0296.mp3
material,metallic,electronic,hard drive,study,a hard drive head clicking against a platter,metallic/metallic_electronic_0297.mp3
material,metallic,electronic,monitor,bedroom,a crt screen degaussing with a metallic ring,metallic/metallic_electronic_0298.mp3
material,metallic,electronic,modem,basement,modem handshake tones with a thin metallic edge,metallic/metallic_electronic_0299.mp3
material,metallic,electronic,flash,studio,a camera flash charging with a high-pitched ring,metallic/metallic_electronic_0300.mp3
material,metallic,electronic,chime,hallway,a digital chime sounding from a metal cabinet,metallic/metallic_electronic_0301.mp3
material,metallic,electronic,beeper,hospital,a medical monitor beep in a sterile room,metallic/metallic_electronic_0302.mp3
material,metallic,electronic,drone,garage,an electronic drone from a circuit with metal feedback,metallic/metallic_electronic_0303.mp3
material,metallic,electronic,fan,server room,a high-speed cooling fan whirring in a metal rack,metallic/metallic_electronic_0304.mp3
material,metallic,electronic,switch,car,an electronic door lock engaging with a metallic thud,metallic/metallic_electronic_0305.mp3
material,metallic,electronic,sonar,submarine,a sonar ping reflecting off a steel hull,metallic/metallic_electronic_0306.mp3
material,metallic,electronic,capacitor,workbench,a capacitor discharging with a sharp snap,metallic/metallic_electronic_0307.mp3
material,brassy,musical,trumpet,underpass,a loud trumpet fanfare echoing in a concrete tunnel,brassy/brassy_musical_0180.mp3
material,brassy,musical,trombone,alleyway,a brassy trombone slide in a brick alley,brassy/brassy_musical_0181.mp3
material,brassy,musical,tuba,empty theater,a sustained low note on a brass tuba,brassy/brassy_musical_0182.mp3
material,brassy,musical,french horn,valley,a french horn melody reflecting off a cliffside,brassy/brassy_musical_0183.mp3
material,brassy,musical,cornet,parade,a bright cornet solo during a street parade,brassy/brassy_musical_0184.mp3
material,brassy,musical,gong,temple,a large brass gong strike with a heavy beater,brassy/brassy_musical_0185.mp3
material,brassy,musical,cymbals,stage,orchestral brass cymbals clashing together,brassy/brassy_musical_0186.mp3
material,brassy,musical,saxophone,jazz club,a tenor saxophone honk with a brassy edge,brassy/brassy_musical_0187.mp3
material,brassy,musical,bugle,camp,a bugle wake-up call in an open field,brassy/brassy_musical_0188.mp3
material,brassy,musical,organ,cathedral,a brass reed stop on a pipe organ sounding,brassy/brassy_musical_0189.mp3
material,brassy,musical,handbell,chapel,a large brass handbell being rung vigorously,brassy/brassy_musical_0190.mp3
material,brassy,musical,euphonium,park,a low melodic line on a brass euphonium,brassy/brassy_musical_0191.mp3
material,brassy,musical,sousaphone,stadium,a loud sousaphone blast in an arena,brassy/brassy_musical_0192.mp3
material,brassy,musical,mouthpiece,studio,a musician buzzing into a brass mouthpiece,brassy/brassy_musical_0193.mp3
material,brassy,musical,bell,tower,a large brass bell tolling in a belfry,brassy/brassy_musical_0194.mp3
material,brassy,musical,triangle,pit,a brass beater hitting a steel triangle,brassy/brassy_musical_0195.mp3
material,brassy,musical,piccolo trumpet,hall,a high-register piccolo trumpet trill,brassy/brassy_musical_0196.mp3
material,brassy,mechanical,steam whistle,station,a brass steam whistle on a locomotive,brassy/brassy_mechanical_0197.mp3
material,brassy,mechanical,valve,plant,a large brass steam valve venting gas,brassy/brassy_mechanical_0198.mp3
material,brassy,mechanical,propeller,harbor,a brass boat propeller hitting a stone,brassy/brassy_mechanical_0199.mp3
material,brassy,mechanical,gears,clock tower,heavy brass gears turning and grinding,brassy/brassy_mechanical_0200.mp3
material,brassy,mechanical,siren,city,a brass mechanical siren winding up,brassy/brassy_mechanical_0201.mp3
material,brassy,mechanical,fountain,plaza,water splashing through a brass nozzle,brassy/brassy_mechanical_0202.mp3
material,brassy,mechanical,handle,shipyard,a brass hatch handle being forced open,brassy/brassy_mechanical_0203.mp3
material,brassy,mechanical,clockwork,museum,brass clockwork weights hitting a stop,brassy/brassy_mechanical_0204.mp3
material,brassy,mechanical,bell,bicycle,a double-ring strike on a brass bicycle bell,brassy/brassy_mechanical_0205.mp3
material,brassy,mechanical,piston,engine room,a brass piston rod cycling in a cylinder,brassy/brassy_mechanical_0206.mp3
material,brassy,mechanical,ratchet,garage,a brass-plated ratchet clicking on a bolt,brassy/brassy_mechanical_0207.mp3
material,brassy,mechanical,winch,dock,a brass winch drum rotating under a load,brassy/brassy_mechanical_0208.mp3
material,brassy,mechanical,micro-drill,lab,a high-speed drill bit in a brass plate,brassy/brassy_mechanical_0209.mp3
material,brassy,mechanical,shutter,studio,a brass camera lens iris closing,brassy/brassy_mechanical_0210.mp3
material,brassy,mechanical,compass,classroom,a brass divider point scratching a board,brassy/brassy_mechanical_0211.mp3
material,brassy,mechanical,lathe,shop,a lathe cutting into a solid brass rod,brassy/brassy_mechanical_0212.mp3
material,brassy,mechanical,stamping press,factory,a brass sheet being stamped by a press,brassy/brassy_mechanical_0213.mp3
material,brassy,environmental,thunder,canyon,a thunderclap with a brassy resonant ring,brassy/brassy_environmental_0214.mp3
material,brassy,environmental,geyser,basin,a steam vent hissing through a brassy mineral,brassy/brassy_environmental_0215.mp3
material,brassy,environmental,fire,woods,a brass object melting in a hot bonfire,brassy/brassy_environmental_0216.mp3
material,brassy,environmental,lightning,mountain,lightning hitting a brass weather vane,brassy/brassy_environmental_0217.mp3
material,brassy,environmental,storm,underpass,wind howling with a brassy tone in a tunnel,brassy/brassy_environmental_0218.mp3
material,brassy,environmental,waterfall,gorge,water hitting a submerged brass plate,brassy/brassy_environmental_0219.mp3
material,brassy,environmental,mist,harbor,a foghorn with a brass horn assembly,brassy/brassy_environmental_0220.mp3
material,brassy,environmental,sand,desert,sand grains hitting a brass bowl in a wind,brassy/brassy_environmental_0221.mp3
material,brassy,environmental,ice,glacier,ice cracking with a brassy resonance,brassy/brassy_environmental_0222.mp3
material,brassy,environmental,waves,beach,waves moving a brass ship fitting on sand,brassy/brassy_environmental_0223.mp3
material,brassy,environmental,rain,warehouse,rain hitting a brass decorative roof,brassy/brassy_environmental_0224.mp3
material,brassy,environmental,echo,canyon,a brassy trumpet note echoing in a gorge,brassy/brassy_environmental_0225.mp3
material,brassy,environmental,thaw,cave,water dripping onto a brass plaque,brassy/brassy_environmental_0226.mp3
material,brassy,environmental,bubbles,tank,air bubbles in a brass water feature,brassy/brassy_environmental_0227.mp3
material,brassy,environmental,rocks,slope,stones hitting a buried brass pipe,brassy/brassy_environmental_0228.mp3
material,brassy,environmental,roots,forest,a root pulling a brass marker from earth,brassy/brassy_environmental_0229.mp3
material,brassy,environmental,lava,volcano,gas escaping through a brassy vent hole,brassy/brassy_environmental_0230.mp3
material,brassy,organic,voice,cathedral,a basso profondo singer with a brassy tone,brassy/brassy_organic_0231.mp3
material,brassy,organic,elephant,savanna,an elephant trumpeting with a brassy edge,brassy/brassy_organic_0232.mp3
material,brassy,organic,lion,plain,a lion's roar with a brassy resonance,brassy/brassy_organic_0233.mp3
material,brassy,organic,scream,woods,a human scream with a brassy vocal quality,brassy/brassy_organic_0234.mp3
material,brassy,organic,laughter,hallway,a loud brassy laugh echoing in stone,brassy/brassy_organic_0235.mp3
material,brassy,organic,cough,hospital,a hacking cough with a brassy sound,brassy/brassy_organic_0236.mp3
material,brassy,organic,throat,church,a resonant brassy clearing of the throat,brassy/brassy_organic_0237.mp3
material,brassy,organic,heartbeat,room,a heartbeat heard through a brass stethoscope,brassy/brassy_organic_0238.mp3
material,brassy,organic,purr,living room,a cat purring with a brassy vibration,brassy/brassy_organic_0239.mp3
material,brassy,organic,teeth,kitchen,teeth clicking against a brass spoon,brassy/brassy_organic_0240.mp3
material,brassy,organic,scales,desert,a snake sliding over a brass plate,brassy/brassy_organic_0241.mp3
material,brassy,organic,wings,attic,large bird wings hitting a brass chandelier,brassy/brassy_organic_0242.mp3
material,brassy,organic,claws,attic,claws scratching at a brass vent cover,brassy/brassy_organic_0243.mp3
material,brassy,organic,shiver,nursery,teeth chattering near a brass bed frame,brassy/brassy_organic_0244.mp3
material,brassy,organic,joint,gym,a finger joint popping with a brassy ring,brassy/brassy_organic_0245.mp3
material,brassy,organic,beak,farm,a bird pecking at a brass wind chime,brassy/brassy_organic_0246.mp3
material,brassy,organic,tongue,room,a tongue click with a brassy resonance,brassy/brassy_organic_0247.mp3
material,brassy,domestic,kettle,kitchen,a brass tea kettle whistling on a stove,brassy/brassy_domestic_0248.mp3
material,brassy,domestic,door,mansion,a heavy brass door knocker hitting a plate,brassy/brassy_domestic_0249.mp3
material,brassy,domestic,candlestick,dining room,a brass candlestick being set on a table,brassy/brassy_domestic_0250.mp3
material,brassy,domestic,clock,hall,the ticking of a brass grandfather clock,brassy/brassy_domestic_0251.mp3
material,brassy,domestic,pot,kitchen,a brass pot being scrubbed with a brush,brassy/brassy_domestic_0252.mp3
material,brassy,domestic,faucet,bathroom,water rushing through a brass faucet,brassy/brassy_domestic_0253.mp3
material,brassy,domestic,keys,entryway,a large brass key turning in a lock,brassy/brassy_domestic_0254.mp3
material,brassy,domestic,curtain,theater,brass curtain rings sliding on a rod,brassy/brassy_domestic_0255.mp3
material,brassy,domestic,trunk,attic,a brass latch snapping on a wooden trunk,brassy/brassy_domestic_0256.mp3
material,brassy,domestic,lamp,bedroom,a brass lamp being switched on,brassy/brassy_domestic_0257.mp3
material,brassy,domestic,silverware,drawer,brass cutlery clinking in a tray,brassy/brassy_domestic_0258.mp3
material,brassy,domestic,fan,study,a brass desk fan whirring on low,brassy/brassy_domestic_0259.mp3
material,brassy,domestic,mirror,bathroom,a brass perfume atomizer spraying,brassy/brassy_domestic_0260.mp3
material,brassy,domestic,thimble,sewing room,a needle hitting a brass thimble,brassy/brassy_domestic_0261.mp3
material,brassy,domestic,statue,parlor,a small brass statue hitting a floor,brassy/brassy_domestic_0262.mp3
material,brassy,domestic,tray,pantry,a brass serving tray being dropped,brassy/brassy_domestic_0263.mp3
material,brassy,electronic,oscillator,studio,a brassy sawtooth wave from a synthesizer,brassy/brassy_electronic_0264.mp3
material,brassy,electronic,transformer,station,a brassy hum from a power unit,brassy/brassy_electronic_0265.mp3
material,brassy,electronic,feedback,stage,guitar feedback with a brassy resonance,brassy/brassy_electronic_0266.mp3
material,brassy,electronic,buzzer,factory,a brassy industrial buzzer sounding,brassy/brassy_electronic_0267.mp3
material,brassy,electronic,alarm,building,a brassy fire alarm siren starting,brassy/brassy_electronic_0268.mp3
material,brassy,electronic,modem,basement,modem tones with a brassy edge,brassy/brassy_electronic_0269.mp3
material,brassy,electronic,static,radio,brassy radio interference on a speaker,brassy/brassy_electronic_0270.mp3
material,brassy,electronic,flash,studio,a strobe light with a brassy whine,brassy/brassy_electronic_0271.mp3
material,brassy,electronic,hard drive,study,a drive platter with a brassy whine,brassy/brassy_electronic_0272.mp3
material,brassy,electronic,monitor,office,a monitor degaussing with a brassy ring,brassy/brassy_electronic_0273.mp3
material,brassy,electronic,chime,hallway,a digital door chime with brassy tones,brassy/brassy_electronic_0274.mp3
material,brassy,electronic,beeper,hospital,a medical alert with a brassy sound,brassy/brassy_electronic_0275.mp3
material,brassy,electronic,sonar,submarine,a brassy sonar ping underwater,brassy/brassy_electronic_0276.mp3
material,brassy,electronic,spark,lab,an electrical spark with a brassy crackle,brassy/brassy_electronic_0277.mp3
material,brassy,electronic,drone,garage,an electronic drone from a brass pedal,brassy/brassy_electronic_0278.mp3
material,brassy,electronic,arc,lab,a high-voltage arc with a brassy hiss,brassy/brassy_electronic_0279.mp3
material,brassy,electronic,switch,car,an electronic lock with a brassy thud,brassy/brassy_electronic_0280.mp3
material,reedy,musical,oboe,chamber hall,a long melodic oboe note in a wood-lined room,reedy/reedy_musical_0108.mp3
material,reedy,musical,clarinet,music room,a smooth low-register note on a clarinet,reedy/reedy_musical_0109.mp3
material,reedy,musical,bassoon,theater stage,a staccato bassoon passage in a theater,reedy/reedy_musical_0110.mp3
material,reedy,musical,saxophone,jazz club,a tenor saxophone ballad played with a reed vibrato,reedy/reedy_musical_0111.mp3
material,reedy,musical,harmonica,front porch,a blues harmonica note being bent on a porch,reedy/reedy_musical_0112.mp3
material,reedy,musical,accordion,cobblestone street,an accordion chord played with full bellows,reedy/reedy_musical_0113.mp3
material,reedy,musical,bagpipes,field,the drones and chanter of a set of bagpipes in a field,reedy/reedy_musical_0114.mp3
material,reedy,musical,harmonium,shrine,a steady reed-fed drone on a harmonium,reedy/reedy_musical_0115.mp3
material,reedy,musical,shruti box,yoga studio,a hand-pumped reed drone in a quiet room,reedy/reedy_musical_0116.mp3
material,reedy,musical,melodica,classroom,a series of notes on a plastic melodica,reedy/reedy_musical_0117.mp3
material,reedy,musical,pan flute,forest clearing,a breathy reed-like whistle on a bamboo pipe,reedy/reedy_musical_0118.mp3
material,reedy,musical,sitar,temple,the buzzing of a sitar string against a flat bridge,reedy/reedy_musical_0119.mp3
material,reedy,musical,kazoo,park,the vibration of a paper membrane in a toy kazoo,reedy/reedy_musical_0120.mp3
material,reedy,musical,organ,chapel,a reed stop on a pipe organ sounding in a hall,reedy/reedy_musical_0121.mp3
material,reedy,musical,shaker,studio,a bamboo shaker being moved with a reedy rattle,reedy/reedy_musical_0122.mp3
material,reedy,musical,guira,market,a metal scraper on a textured reedy surface,reedy/reedy_musical_0123.mp3
material,reedy,musical,mouthpiece,rehearsal,a musician blowing into a loose woodwind reed,reedy/reedy_musical_0124.mp3
material,reedy,mechanical,valve,plant,a pneumatic valve fluttering with a reedy hiss,reedy/reedy_mechanical_0125.mp3
material,reedy,mechanical,fan,office,a small desk fan whirring with a reedy vibration,reedy/reedy_mechanical_0126.mp3
material,reedy,mechanical,nozzle,factory,compressed air rushing through a thin plastic nozzle,reedy/reedy_mechanical_0127.mp3
material,reedy,mechanical,piston,model shop,the reedy puff of a miniature steam engine,reedy/reedy_mechanical_0128.mp3
material,reedy,mechanical,shutter,studio,the reedy click of an old mechanical camera iris,reedy/reedy_mechanical_0129.mp3
material,reedy,mechanical,gears,clock shop,tiny watch gears whirring with a reedy sound,reedy/reedy_mechanical_0130.mp3
material,reedy,mechanical,ratchet,garage,a fine-toothed ratchet clicking with a reedy tone,reedy/reedy_mechanical_0131.mp3
material,reedy,mechanical,pump,well,a hand pump drawing air through a thin leather seal,reedy/reedy_mechanical_0132.mp3
material,reedy,mechanical,lathe,shop,a lathe cutting into a piece of thin plastic sheet,reedy/reedy_mechanical_0133.mp3
material,reedy,mechanical,winch,dock,a wire cable vibrating with a reedy resonance,reedy/reedy_mechanical_0134.mp3
material,reedy,mechanical,drill,garage,a micro-drill bit spinning with a reedy whine,reedy/reedy_mechanical_0135.mp3
material,reedy,mechanical,centrifuge,lab,the high-pitched reedy whine of a centrifuge,reedy/reedy_mechanical_0136.mp3
material,reedy,mechanical,typewriter,library,a typewriter ribbon vibrating as a key hits,reedy/reedy_mechanical_0137.mp3
material,reedy,mechanical,clockwork,museum,a spring-loaded toy winding with a reedy whir,reedy/reedy_mechanical_0138.mp3
material,reedy,mechanical,bearing,lab,a ball bearing spinning in a dry reedy race,reedy/reedy_mechanical_0139.mp3
material,reedy,mechanical,lever,cockpit,a toggle switch clicking with a reedy snap,reedy/reedy_mechanical_0140.mp3
material,reedy,mechanical,bell,bicycle,a rusted bicycle bell with a reedy ring,reedy/reedy_mechanical_0141.mp3
material,reedy,environmental,wind,marsh,wind whistling through a field of dry reeds,reedy/reedy_environmental_0142.mp3
material,reedy,environmental,grass,prairie,a single blade of grass being blown into a whistle,reedy/reedy_environmental_0143.mp3
material,reedy,environmental,leaves,forest,dry corn husks rustling in a breeze,reedy/reedy_environmental_0144.mp3
material,reedy,environmental,mist,lake,a foghorn with a vibrating reed-like assembly,reedy/reedy_environmental_0145.mp3
material,reedy,environmental,thaw,cave,water dripping onto a thin sheet of ice,reedy/reedy_environmental_0146.mp3
material,reedy,environmental,geyser,basin,a small steam vent hissing through a thin crack,reedy/reedy_environmental_0147.mp3
material,reedy,environmental,rain,porch,rain hitting a thin plastic tarp in a storm,reedy/reedy_environmental_0148.mp3
material,reedy,environmental,fire,woods,sap escaping from a burning log with a reedy hiss,reedy/reedy_environmental_0149.mp3
material,reedy,environmental,bubbles,pond,air being forced through a narrow hollow reed,reedy/reedy_environmental_0150.mp3
material,reedy,environmental,sand,desert,sand grains hitting a hollow reed in the wind,reedy/reedy_environmental_0151.mp3
material,reedy,environmental,lava,volcano,gas hissing through a thin cooling lava crust,reedy/reedy_environmental_0152.mp3
material,reedy,environmental,roots,woods,a tree root snapping with a reedy resonance,reedy/reedy_environmental_0153.mp3
material,reedy,environmental,ice,glacier,ice crystals rubbing together with a reedy sound,reedy/reedy_environmental_0154.mp3
material,reedy,environmental,storm,mountain,wind screaming through a narrow rock crevice,reedy/reedy_environmental_0155.mp3
material,reedy,environmental,river,valley,water rushing through a narrow reed bed,reedy/reedy_environmental_0156.mp3
material,reedy,environmental,echo,canyon,a reedy whistle echoing in a rock gorge,reedy/reedy_environmental_0157.mp3
material,reedy,environmental,hail,shed,sleet hitting a thin corrugated plastic roof,reedy/reedy_environmental_0158.mp3
material,reedy,organic,voice,cathedral,a singer with a reedy nasal vocal quality,reedy/reedy_organic_0159.mp3
material,reedy,organic,cicada,orchard,the high-frequency reedy buzz of a cicada,reedy/reedy_organic_0160.mp3
