category,tag,domain,source,environment,scenario,file
mass/thick,rich,domestic,refrigerator,kitchen,the rich hum of a refrigerator motor,rich/rich_domestic_0103.mp3
mass/thick,rich,domestic,vacuum,room,the rich thrum of a vacuum cleaner,rich/rich_domestic_0104.mp3
mass/thick,rich,domestic,door,house,the rich thud of a heavy door closing,rich/rich_domestic_0105.mp3
mass/thick,rich,domestic,clock,hall,the rich ticking of a grandfather clock,rich/rich_domestic_0106.mp3
mass/thick,rich,domestic,kettle,kitchen,the rich whistle of a tea kettle,rich/rich_domestic_0107.mp3
mass/thick,rich,domestic,washing machine,laundry,the rich whir of a washing machine,rich/rich_domestic_0108.mp3
mass/thick,rich,domestic,pot,kitchen,the rich ring of a lid on a pot,rich/rich_domestic_0109.mp3
mass/thick,rich,domestic,fan,bedroom,the rich whir of a ceiling fan,rich/rich_domestic_0110.mp3
mass/thick,rich,domestic,wardrobe,room,the rich creak of a wooden wardrobe,rich/rich_domestic_0111.mp3
mass/thick,rich,domestic,curtain,theater,the rich slide of velvet curtains,rich/rich_domestic_0112.mp3
mass/thick,rich,domestic,trunk,attic,the rich slam of a wooden trunk lid,rich/rich_domestic_0113.mp3
mass/thick,rich,domestic,rug,yard,the rich thud of a rug being beaten,rich/rich_domestic_0114.mp3
mass/thick,rich,domestic,bathtub,bathroom,the rich splash of water in a tub,rich/rich_domestic_0115.mp3
mass/thick,rich,domestic,floor,house,the rich creak of an old floorboard,rich/rich_domestic_0116.mp3
mass/thick,rich,domestic,pipe,basement,the rich hum of water in a pipe,rich/rich_domestic_0117.mp3
mass/thick,rich,electronic,subwoofer,club,the rich sub-bass drone of a speaker,rich/rich_electronic_0118.mp3
mass/thick,rich,electronic,transformer,station,the rich hum of a power transformer,rich/rich_electronic_0119.mp3
mass/thick,rich,electronic,oscillator,studio,the rich overtones of a square wave,rich/rich_electronic_0120.mp3
mass/thick,rich,electronic,amplifier,stage,the rich harmonic hiss of an amp,rich/rich_electronic_0121.mp3
mass/thick,rich,electronic,buzzer,factory,the rich tone of an industrial buzzer,rich/rich_electronic_0122.mp3
mass/thick,rich,electronic,chime,hallway,the rich digital ring of a door chime,rich/rich_electronic_0123.mp3
mass/thick,rich,electronic,modem,office,the rich complex sound of a modem,rich/rich_electronic_0124.mp3
mass/thick,rich,electronic,radio,room,the rich static of a detuned radio,rich/rich_electronic_0125.mp3
mass/thick,rich,electronic,server,data center,the rich roar of a cooling unit,rich/rich_electronic_0126.mp3
mass/thick,rich,electronic,monitor,office,the rich hum of a crt monitor,rich/rich_electronic_0127.mp3
mass/thick,rich,electronic,feedback,stage,the rich resonance of speaker feedback,rich/rich_electronic_0128.mp3
mass/thick,rich,electronic,alarm,building,the rich tone of a fire alarm,rich/rich_electronic_0129.mp3
mass/thick,rich,electronic,sonar,submarine,the rich harmonic ping of a sonar,rich/rich_electronic_0130.mp3
mass/thick,rich,electronic,drone,studio,a rich evolving electronic drone,rich/rich_electronic_0131.mp3
mass/thick,rich,electronic,hum,basement,the rich hum of a fluorescent light,rich/rich_electronic_0132.mp3
mass/thick,rich,electronic,beep,hospital,the rich beep of a medical monitor,rich/rich_electronic_0133.mp3
mass/thick,rich,electronic,spark,lab,the rich crackle of a spark discharge,rich/rich_electronic_0134.mp3
mass/thick,round,musical,marimba,studio,a soft rubber mallet hitting a marimba bar,round/round_musical_0000.mp3
mass/thick,round,musical,tuba,hall,a soft breathy note on a brass tuba,round/round_musical_0001.mp3
mass/thick,round,musical,cello,chamber,a smooth bowed note on a cello,round/round_musical_0002.mp3
mass/thick,round,musical,flute,meadow,a warm low note on a wooden flute,round/round_musical_0003.mp3
mass/thick,round,musical,piano,room,a piano note played with a soft touch,round/round_musical_0004.mp3
mass/thick,round,musical,french horn,valley,a smooth sustained note on a french horn,round/round_musical_0005.mp3
mass/thick,round,musical,timpani,hall,a soft mallet strike on a timpani,round/round_musical_0006.mp3
mass/thick,round,musical,bass drum,stage,a muffled strike on a large bass drum,round/round_musical_0007.mp3
mass/thick,round,musical,double bass,studio,a smooth thumb pluck on a double bass,round/round_musical_0008.mp3
mass/thick,round,musical,clarinet,chamber,a smooth low note on a clarinet,round/round_musical_0009.mp3
mass/thick,round,musical,vibraphone,club,a vibraphone note with a soft mallet,round/round_musical_0010.mp3
mass/thick,round,musical,harp,room,a soft pluck on a low harp string,round/round_musical_0011.mp3
mass/thick,round,musical,didgeridoo,cave,a smooth continuous didgeridoo drone,round/round_musical_0012.mp3
mass/thick,round,musical,bassoon,hall,a smooth low note on a bassoon,round/round_musical_0013.mp3
mass/thick,round,musical,organ,church,a smooth flute stop on a pipe organ,round/round_musical_0014.mp3
mass/thick,round,musical,kettle drum,theater,a soft roll on a kettle drum,round/round_musical_0015.mp3
mass/thick,round,musical,gong,temple,a soft mallet strike on a large gong,round/round_musical_0016.mp3
mass/thick,round,mechanical,engine,garage,the smooth rhythmic thrum of an idling engine,round/round_mechanical_0017.mp3
mass/thick,round,mechanical,turbine,plant,the smooth continuous whine of a turbine,round/round_mechanical_0018.mp3
mass/thick,round,mechanical,fan,bedroom,the smooth whir of a large box fan,round/round_mechanical_0019.mp3
mass/thick,round,mechanical,pump,field,the smooth rhythmic thumping of an oil pump,round/round_mechanical_0020.mp3
mass/thick,round,mechanical,ventilator,hospital,the smooth rhythmic whir of a ventilator,round/round_mechanical_0021.mp3
mass/thick,round,mechanical,clockwork,tower,the smooth whir of large gears,round/round_mechanical_0022.mp3
mass/thick,round,mechanical,winch,dock,the smooth hum of a winch under load,round/round_mechanical_0023.mp3
mass/thick,round,mechanical,conveyor,warehouse,the smooth movement of a rubber belt,round/round_mechanical_0024.mp3
mass/thick,round,mechanical,generator,ship,the smooth thrum of a ship's generator,round/round_mechanical_0025.mp3
mass/thick,round,mechanical,blower,warehouse,the smooth whir of a large blower,round/round_mechanical_0026.mp3
mass/thick,round,mechanical,press,shop,the smooth cycle of a printing press,round/round_mechanical_0027.mp3
mass/thick,round,mechanical,valve,plant,the smooth hiss of a steam valve,round/round_mechanical_0028.mp3
mass/thick,round,mechanical,lathe,shop,the smooth sound of a lathe spinning,round/round_mechanical_0029.mp3
mass/thick,round,mechanical,saw,mill,the smooth roar of a saw in wood,round/round_mechanical_0030.mp3
mass/thick,round,mechanical,drill,quarry,the smooth resonance of a drill in stone,round/round_mechanical_0031.mp3
mass/thick,round,mechanical,boiler,basement,the smooth bubbling of a boiler,round/round_mechanical_0032.mp3
mass/thick,round,mechanical,hammer,forge,the smooth ring of a padded hammer,round/round_mechanical_0033.mp3
mass/thick,round,environmental,thunder,valley,the smooth rolling rumble of thunder,round/round_environmental_0034.mp3
mass/thick,round,environmental,ocean,shore,the smooth roar of a distant surf,round/round_environmental_0035.mp3
mass/thick,round,environmental,waterfall,forest,the smooth sound of a wide waterfall,round/round_environmental_0036.mp3
mass/thick,round,environmental,wind,canyon,the smooth moaning of wind in a canyon,round/round_environmental_0037.mp3
mass/thick,round,environmental,rain,woods,the smooth sound of rain on leaves,round/round_environmental_0038.mp3
mass/thick,round,environmental,river,mountain,the smooth rushing of a stream,round/round_environmental_0039.mp3
mass/thick,round,environmental,ice,lake,the smooth booming of ice cracking,round/round_environmental_0040.mp3
mass/thick,round,environmental,geyser,basin,the smooth bubbling of a thermal pool,round/round_environmental_0041.mp3
mass/thick,round,environmental,volcano,crater,the smooth gurgling of lava,round/round_environmental_0042.mp3
mass/thick,round,environmental,avalanche,slope,the smooth roar of sliding snow,round/round_environmental_0043.mp3
mass/thick,round,environmental,fire,fireplace,the smooth crackling of wood,round/round_environmental_0044.mp3
mass/thick,round,environmental,leaves,forest,the smooth rustling of leaves,round/round_environmental_0045.mp3
mass/thick,round,environmental,cave,well,the smooth echo of a splash in a well,round/round_environmental_0046.mp3
mass/thick,round,environmental,hail,roof,the smooth drumming of hail on metal,round/round_environmental_0047.mp3
mass/thick,round,environmental,stream,valley,the smooth babbling of a creek,round/round_environmental_0048.mp3
mass/thick,round,environmental,birds,meadow,the smooth song of a bird at dawn,round/round_environmental_0049.mp3
mass/thick,round,environmental,storm,plain,the smooth roar of a distant storm,round/round_environmental_0050.mp3
mass/thick,round,organic,whale,ocean,the smooth harmonic song of a whale,round/round_organic_0051.mp3
mass/thick,round,organic,human,theater,a smooth operatic baritone voice,round/round_organic_0052.mp3
mass/thick,round,organic,wolf,woods,the smooth mournful howl of a wolf,round/round_organic_0053.mp3
mass/thick,round,organic,cat,living room,the smooth vibrato of a cat's purr,round/round_organic_0054.mp3
mass/thick,round,organic,heartbeat,room,the smooth thumping of a heart,round/round_organic_0055.mp3
mass/thick,round,organic,laughter,hallway,the smooth resonance of a laugh,round/round_organic_0056.mp3
mass/thick,round,organic,voice,cathedral,the smooth echo of a voice in stone,round/round_organic_0057.mp3
mass/thick,round,organic,throat,study,a smooth clearing of the throat,round/round_organic_0058.mp3
mass/thick,round,organic,wings,attic,the smooth thrumming of large wings,round/round_organic_0059.mp3
mass/thick,round,organic,breathing,bedroom,the smooth sound of deep breathing,round/round_organic_0060.mp3
mass/thick,round,organic,cough,hall,the smooth echo of a dry cough,round/round_organic_0061.mp3
mass/thick,round,organic,humming,bathroom,the smooth resonance of humming,round/round_organic_0062.mp3
mass/thick,round,organic,cicada,field,the smooth buzzing of cicadas,round/round_organic_0063.mp3
mass/thick,round,organic,footsteps,church,the smooth thud of boots on stone,round/round_organic_0064.mp3
mass/thick,round,organic,chirp,meadow,the smooth song of a cricket,round/round_organic_0065.mp3
mass/thick,round,organic,lion,savanna,the smooth deep texture of a roar,round/round_organic_0066.mp3
mass/thick,round,organic,elephant,plain,the smooth resonant trumpet of an elephant,round/round_organic_0067.mp3
mass/thick,round,domestic,refrigerator,kitchen,the smooth hum of a refrigerator,round/round_domestic_0068.mp3
mass/thick,round,domestic,vacuum,room,the smooth thrum of a vacuum cleaner,round/round_domestic_0069.mp3
mass/thick,round,domestic,door,house,the smooth thud of a heavy door closing,round/round_domestic_0070.mp3
mass/thick,round,domestic,fireplace,living room,the smooth roar of a fire,round/round_domestic_0071.mp3
mass/thick,round,domestic,washing machine,laundry,the smooth whir of a machine,round/round_domestic_0072.mp3
mass/thick,round,domestic,kettle,kitchen,the smooth whistle of a tea kettle,round/round_domestic_0073.mp3
mass/thick,round,domestic,fan,bedroom,the smooth whir of a ceiling fan,round/round_domestic_0074.mp3
mass/thick,round,domestic,clock,hall,the smooth ticking of a clock,round/round_domestic_0075.mp3
mass/thick,round,domestic,pot,kitchen,the smooth ring of a lid on a pot,round/round_domestic_0076.mp3
mass/thick,round,domestic,wardrobe,room,the smooth creak of a wardrobe,round/round_domestic_0077.mp3
mass/thick,round,domestic,curtain,theater,the smooth slide of velvet curtains,round/round_domestic_0078.mp3
mass/thick,round,domestic,trunk,attic,the smooth slam of a wooden trunk lid,round/round_domestic_0079.mp3
mass/thick,round,domestic,rug,yard,the smooth thud of a rug being beaten,round/round_domestic_0080.mp3
mass/thick,round,domestic,bathtub,bathroom,the smooth splash of water in a tub,round/round_domestic_0081.mp3
mass/thick,round,domestic,floor,house,the smooth creak of an old floorboard,round/round_domestic_0082.mp3
mass/thick,round,domestic,pipe,basement,the smooth hum of water in a pipe,round/round_domestic_0083.mp3
mass/thick,round,domestic,piano,parlor,the smooth resonance of a piano chord,round/round_domestic_0084.mp3
mass/thick,round,electronic,subwoofer,club,the smooth sub-bass drone of a speaker,round/round_electronic_0085.mp3
mass/thick,round,electronic,transformer,station,the smooth hum of a power transformer,round/round_electronic_0086.mp3
mass/thick,round,electronic,oscillator,studio,the smooth overtones of a sine wave,round/round_electronic_0087.mp3
mass/thick,round,electronic,amplifier,stage,the smooth harmonic hiss of an amp,round/round_electronic_0088.mp3
mass/thick,round,electronic,buzzer,factory,the smooth tone of an industrial buzzer,round/round_electronic_0089.mp3
mass/thick,round,electronic,chime,hallway,the smooth digital ring of a door chime,round/round_electronic_0090.mp3
mass/thick,round,electronic,modem,office,the smooth complex sound of a modem,round/round_electronic_0091.mp3
mass/thick,round,electronic,radio,room,the smooth static of a detuned radio,round/round_electronic_0092.mp3
mass/thick,round,electronic,server,data center,the smooth roar of a cooling unit,round/round_electronic_0093.mp3
mass/thick,round,electronic,monitor,office,the smooth hum of a crt monitor,round/round_electronic_0094.mp3
mass/thick,round,electronic,feedback,stage,the smooth resonance of speaker feedback,round/round_electronic_0095.mp3
mass/thick,round,electronic,alarm,building,the smooth tone of a fire alarm,round/round_electronic_0096.mp3
mass/thick,round,electronic,sonar,submarine,the smooth harmonic ping of a sonar,round/round_electronic_0097.mp3
mass/thick,round,electronic,drone,studio,a smooth evolving electronic drone,round/round_electronic_0098.mp3
mass/thick,round,electronic,hum,basement,the smooth hum of a fluorescent light,round/round_electronic_0099.mp3
mass/thick,round,electronic,beep,hospital,the smooth beep of a medical monitor,round/round_electronic_0100.mp3
mass/thick,round,electronic,spark,lab,the smooth crackle of a spark discharge,round/round_electronic_0101.mp3
mass/thick,big,musical,taiko drum,valley,a massive taiko drum hit echoing in a valley,big/big_musical_0000.mp3
mass/thick,big,musical,pipe organ,cathedral,a full organ chord in a stone cathedral,big/big_musical_0001.mp3
mass/thick,big,musical,gong,canyon,a large gong strike echoing through a canyon,big/big_musical_0002.mp3
mass/thick,big,musical,orchestra,stadium,a full orchestral crescendo in a stadium,big/big_musical_0003.mp3
mass/thick,big,musical,timpani,hall,a loud timpani strike in a large concert hall,big/big_musical_0004.mp3
mass/thick,big,musical,didgeridoo,cave,a booming didgeridoo drone in a deep cave,big/big_musical_0005.mp3
mass/thick,big,musical,bell,tower,a massive iron bell tolling in a stone tower,big/big_musical_0006.mp3
mass/thick,big,musical,drum,hangar,a large drum being struck in an aircraft hangar,big/big_musical_0007.mp3
mass/thick,big,musical,piano,cathedral,the lowest note of a grand piano in a cathedral,big/big_musical_0008.mp3
mass/thick,big,musical,choir,hall,a large choir singing in a resonant hall,big/big_musical_0009.mp3
mass/thick,big,musical,horn,mountain,a large brass horn blowing across a valley,big/big_musical_0010.mp3
mass/thick,big,musical,tambourine,theater,a loud tambourine shake in a theater,big/big_musical_0011.mp3
mass/thick,big,musical,cymbal,stadium,a massive orchestral cymbal crash,big/big_musical_0012.mp3
mass/thick,big,musical,cello,basement,a deep cello note in a large concrete basement,big/big_musical_0013.mp3
mass/thick,big,musical,harp,hall,a large harp glissando in a resonant hall,big/big_musical_0014.mp3
mass/thick,big,musical,tuba,underpass,a loud tuba blast in a concrete tunnel,big/big_musical_0015.mp3
mass/thick,big,musical,synthesizer,club,a massive sub-bass swell on a synthesizer,big/big_musical_0016.mp3
mass/thick,big,mechanical,engine,shipyard,a massive marine engine starting up,big/big_mechanical_0017.mp3
mass/thick,big,mechanical,turbine,dam,a large hydroelectric turbine whining,big/big_mechanical_0018.mp3
mass/thick,big,mechanical,crane,dock,a massive dock crane motor whirring,big/big_mechanical_0019.mp3
mass/thick,big,mechanical,press,factory,a huge industrial press stamping metal,big/big_mechanical_0020.mp3
mass/thick,big,mechanical,winch,ship,a massive winch pulling a heavy anchor,big/big_mechanical_0021.mp3
mass/thick,big,mechanical,ventilator,mine,a large ventilation fan in a deep mine,big/big_mechanical_0022.mp3
mass/thick,big,mechanical,generator,plant,a massive diesel generator thrumming,big/big_mechanical_0023.mp3
mass/thick,big,mechanical,boiler,ship,a large ship's boiler rumbling,big/big_mechanical_0024.mp3
mass/thick,big,mechanical,fan,hanger,a massive industrial fan in an aircraft hangar,big/big_mechanical_0025.mp3
mass/thick,big,mechanical,pump,field,a large oil pump thumping rhythmically,big/big_mechanical_0026.mp3
mass/thick,big,mechanical,drill,quarry,a massive rock drill boring into stone,big/big_mechanical_0027.mp3
mass/thick,big,mechanical,saw,mill,a huge circular saw cutting a thick log,big/big_mechanical_0028.mp3
mass/thick,big,mechanical,mill,factory,a large industrial mill grinding ore,big/big_mechanical_0029.mp3
mass/thick,big,mechanical,conveyor,warehouse,a long heavy conveyor belt running,big/big_mechanical_0030.mp3
mass/thick,big,mechanical,elevator,shaft,a large elevator car moving in a shaft,big/big_mechanical_0031.mp3
mass/thick,big,mechanical,shutter,factory,a massive rolling metal shutter closing,big/big_mechanical_0032.mp3
mass/thick,big,mechanical,hammer,forge,a large power hammer striking an anvil,big/big_mechanical_0033.mp3
mass/thick,big,environmental,thunder,plains,a massive thunderclap over an open plain,big/big_environmental_0034.mp3
mass/thick,big,environmental,ocean,cliff,a massive wave crashing against a cliff,big/big_environmental_0035.mp3
mass/thick,big,environmental,waterfall,gorge,a huge waterfall booming in a deep gorge,big/big_environmental_0036.mp3
mass/thick,big,environmental,avalanche,mountain,a massive avalanche roaring down a slope,big/big_environmental_0037.mp3
mass/thick,big,environmental,volcano,island,a massive volcanic eruption and rumble,big/big_environmental_0038.mp3
mass/thick,big,environmental,storm,woods,a massive windstorm roaring through a forest,big/big_environmental_0039.mp3
mass/thick,big,environmental,river,canyon,a massive river rushing through a canyon,big/big_environmental_0040.mp3
mass/thick,big,environmental,ice,glacier,a massive block of ice calving from a glacier,big/big_environmental_0041.mp3
mass/thick,big,environmental,geyser,park,a massive geyser erupting with a roar,big/big_environmental_0042.mp3
mass/thick,big,environmental,fire,forest,a massive forest fire roaring through timber,big/big_environmental_0043.mp3
mass/thick,big,environmental,waves,cave,massive waves crashing into a resonant sea cave,big/big_environmental_0044.mp3
mass/thick,big,environmental,wind,desert,a massive sandstorm howling over dunes,big/big_environmental_0045.mp3
mass/thick,big,environmental,earthquake,valley,a massive subterranean tremor,big/big_environmental_0046.mp3
mass/thick,big,environmental,rain,warehouse,massive rain drumming on a metal roof,big/big_environmental_0047.mp3
mass/thick,big,environmental,thunder,mountain,a massive rolling thunderclap,big/big_environmental_0048.mp3
mass/thick,big,environmental,clouds,plain,the massive roar of a passing tornado,big/big_environmental_0049.mp3
mass/thick,big,organic,whale,ocean,the massive song of a blue whale,big/big_organic_0050.mp3
mass/thick,big,organic,elephant,savanna,the massive trumpet of an elephant,big/big_organic_0051.mp3
mass/thick,big,organic,lion,plain,the massive roar of a male lion,big/big_organic_0052.mp3
mass/thick,big,organic,human,stadium,a massive crowd cheering in a stadium,big/big_organic_0053.mp3
mass/thick,big,organic,gorilla,jungle,the massive chest-beating of a gorilla,big/big_organic_0054.mp3
mass/thick,big,organic,wolf,forest,a massive chorus of wolves howling,big/big_organic_0055.mp3
mass/thick,big,organic,bear,cave,the massive growl of a grizzly bear,big/big_organic_0056.mp3
mass/thick,big,organic,walrus,beach,the massive bellowing of a walrus,big/big_organic_0057.mp3
mass/thick,big,organic,wings,cliff,the massive flap of a condor's wings,big/big_organic_0058.mp3
mass/thick,big,organic,breathing,cave,the massive breathing of a large animal,big/big_organic_0059.mp3
mass/thick,big,organic,heartbeat,room,the massive thumping of a heavy heart,big/big_organic_0060.mp3
mass/thick,big,organic,laughter,hallway,the massive echo of a deep laugh,big/big_organic_0061.mp3
mass/thick,big,organic,voice,cathedral,the massive echo of a choir singing,big/big_organic_0062.mp3
mass/thick,big,organic,throat,church,a massive resonant clearing of the throat,big/big_organic_0063.mp3
mass/thick,big,organic,cough,hall,the massive echo of a dry cough,big/big_organic_0064.mp3
mass/thick,big,organic,humming,bathroom,the massive resonance of a person humming,big/big_organic_0065.mp3
mass/thick,big,organic,cicada,field,the massive buzzing of a swarm of cicadas,big/big_organic_0066.mp3
mass/thick,big,domestic,fireplace,living room,a massive roar of a crackling fire,big/big_domestic_0067.mp3
mass/thick,big,domestic,door,mansion,a massive oak door slamming shut,big/big_domestic_0068.mp3
mass/thick,big,domestic,refrigerator,kitchen,the massive hum of a refrigerator motor,big/big_domestic_0069.mp3
mass/thick,big,domestic,vacuum,hallway,the massive thrum of a vacuum cleaner,big/big_domestic_0070.mp3
mass/thick,big,domestic,washing machine,laundry,the massive whir of a machine,big/big_domestic_0071.mp3
mass/thick,big,domestic,fan,bedroom,the massive whir of a ceiling fan,big/big_domestic_0072.mp3
mass/thick,big,domestic,wardrobe,room,the massive creak of a wooden wardrobe,big/big_domestic_0073.mp3
mass/thick,big,domestic,curtain,theater,the massive slide of velvet curtains,big/big_domestic_0074.mp3
mass/thick,big,domestic,trunk,attic,the massive slam of a wooden trunk lid,big/big_domestic_0075.mp3
mass/thick,big,domestic,rug,yard,the massive thud of a rug being beaten,big/big_domestic_0076.mp3
mass/thick,big,domestic,bathtub,bathroom,the massive splash of water in a tub,big/big_domestic_0077.mp3
mass/thick,big,domestic,floor,house,the massive creak of an old floorboard,big/big_domestic_0078.mp3
mass/thick,big,domestic,pipe,basement,the massive hum of water in a pipe,big/big_domestic_0079.mp3
mass/thick,big,domestic,piano,parlor,the massive resonance of a piano chord,big/big_domestic_0080.mp3
mass/thick,big,domestic,clock,hall,the massive ticking of a grandfather clock,big/big_domestic_0081.mp3
mass/thick,big,domestic,pot,kitchen,the massive ring of a lid on a pot,big/big_domestic_0082.mp3
mass/thick,big,domestic,closet,bedroom,the massive echo of a voice in a closet,big/big_domestic_0083.mp3
mass/thick,big,electronic,subwoofer,club,a massive sub-bass drone from a speaker,big/big_electronic_0084.mp3
mass/thick,big,electronic,transformer,station,a massive hum from a power transformer,big/big_electronic_0085.mp3
mass/thick,big,electronic,oscillator,studio,a massive square wave burst,big/big_electronic_0086.mp3
mass/thick,big,electronic,amplifier,stage,a massive harmonic hiss from an amp,big/big_electronic_0087.mp3
mass/thick,big,electronic,buzzer,factory,a massive industrial buzzer sounding,big/big_electronic_0088.mp3
mass/thick,big,electronic,chime,hallway,a massive digital door chime ringing,big/big_electronic_0089.mp3
mass/thick,big,electronic,modem,office,a massive complex sound from a modem,big/big_electronic_0090.mp3
mass/thick,big,electronic,radio,room,a massive burst of static on a radio,big/big_electronic_0091.mp3
mass/thick,big,electronic,server,data center,a massive roar from a cooling unit,big/big_electronic_0092.mp3
mass/thick,big,electronic,monitor,office,a massive hum from a crt monitor,big/big_electronic_0093.mp3
mass/thick,big,electronic,feedback,stage,a massive resonance from speaker feedback,big/big_electronic_0094.mp3
mass/thick,big,electronic,alarm,building,a massive fire alarm siren sounding,big/big_electronic_0095.mp3
mass/thick,big,electronic,sonar,submarine,a massive sonar ping in a deep trench,big/big_electronic_0096.mp3
mass/thick,big,electronic,drone,studio,a massive evolving electronic drone,big/big_electronic_0097.mp3
mass/thick,big,electronic,hum,basement,a massive hum from a fluorescent light,big/big_electronic_0098.mp3
mass/thick,big,electronic,beep,hospital,a massive beep from a medical monitor,big/big_electronic_0099.mp3
mass/thick,big,electronic,spark,lab,a massive crackle from a spark discharge,big/big_electronic_0100.mp3
mass/thick,large,musical,drum,warehouse,a strike on a large empty oil drum in a warehouse,large/large_musical_0000.mp3
mass/thick,large,musical,gong,cathedral,a large bronze gong struck in a stone cathedral,large/large_musical_0001.mp3
mass/thick,large,musical,pipe organ,hall,a large organ pipe sounding in a resonant hall,large/large_musical_0002.mp3
mass/thick,large,musical,taiko,valley,a large taiko drum hit echoing in a valley,large/large_musical_0003.mp3
mass/thick,large,musical,timpani,stadium,a large timpani strike in an empty stadium,large/large_musical_0004.mp3
mass/thick,large,musical,piano,hall,a grand piano chord played in a large hall,large/large_musical_0005.mp3
mass/thick,large,musical,choir,church,a large choir singing in a resonant church,large/large_musical_0006.mp3
mass/thick,large,musical,tambourine,theater,a large tambourine shake in a theater,large/large_musical_0007.mp3
mass/thick,large,musical,cello,basement,a large cello note in a concrete basement,large/large_musical_0008.mp3
mass/thick,large,musical,tuba,underpass,a large tuba blast in a concrete tunnel,large/large_musical_0009.mp3
mass/thick,large,musical,synthesizer,club,a large sub-bass swell on a synthesizer,large/large_musical_0010.mp3
mass/thick,large,musical,bell,tower,a large iron bell tolling in a stone tower,large/large_musical_0011.mp3
mass/thick,large,musical,cymbal,stadium,a large orchestral cymbal crash,large/large_musical_0012.mp3
mass/thick,large,musical,didgeridoo,cave,a large didgeridoo drone in a deep cave,large/large_musical_0013.mp3
mass/thick,large,musical,accordion,parlor,a large bellows chord on an accordion,large/large_musical_0014.mp3
mass/thick,large,mechanical,engine,shipyard,a large marine engine starting up,large/large_mechanical_0015.mp3
mass/thick,large,mechanical,crane,dock,a large dock crane motor whirring,large/large_mechanical_0016.mp3
mass/thick,large,mechanical,press,factory,a large industrial press stamping metal,large/large_mechanical_0017.mp3
mass/thick,large,mechanical,winch,ship,a large winch pulling a heavy anchor,large/large_mechanical_0018.mp3
mass/thick,large,mechanical,generator,plant,a large diesel generator thrumming,large/large_mechanical_0019.mp3
mass/thick,large,mechanical,fan,hanger,a large industrial fan in an aircraft hangar,large/large_mechanical_0020.mp3
mass/thick,large,mechanical,drill,quarry,a large rock drill boring into stone,large/large_mechanical_0021.mp3
mass/thick,large,mechanical,saw,mill,a large circular saw cutting a thick log,large/large_mechanical_0022.mp3
mass/thick,large,mechanical,conveyor,warehouse,a large heavy conveyor belt running,large/large_mechanical_0023.mp3
mass/thick,large,mechanical,shutter,factory,a large rolling metal shutter closing,large/large_mechanical_0024.mp3
mass/thick,large,environmental,thunder,plains,a large thunderclap over an open plain,large/large_environmental_0025.mp3
mass/thick,large,environmental,ocean,cliff,a large wave crashing against a cliff,large/large_environmental_0026.mp3
mass/thick,large,environmental,waterfall,gorge,a large waterfall booming in a deep gorge,large/large_environmental_0027.mp3
mass/thick,large,environmental,avalanche,mountain,a large avalanche roaring down a slope,large/large_environmental_0028.mp3
mass/thick,large,environmental,volcano,island,a large volcanic eruption and rumble,large/large_environmental_0029.mp3
mass/thick,large,environmental,storm,woods,a large windstorm roaring through a forest,large/large_environmental_0030.mp3
mass/thick,large,environmental,river,canyon,a large river rushing through a canyon,large/large_environmental_0031.mp3
mass/thick,large,environmental,ice,glacier,a large block of ice calving from a glacier,large/large_environmental_0032.mp3
mass/thick,large,environmental,geyser,park,a large geyser erupting with a roar,large/large_environmental_0033.mp3
mass/thick,large,environmental,landslide,quarry,a large rockslide in a granite quarry,large/large_environmental_0034.mp3
mass/thick,large,environmental,fire,forest,a large forest fire roaring through timber,large/large_environmental_0035.mp3
mass/thick,large,environmental,waves,cave,large waves crashing into a resonant sea cave,large/large_environmental_0036.mp3
mass/thick,large,environmental,wind,desert,a large sandstorm howling over dunes,large/large_environmental_0037.mp3
mass/thick,large,environmental,earthquake,valley,a large subterranean tremor,large/large_environmental_0038.mp3
mass/thick,large,environmental,rain,warehouse,large rain drumming on a metal roof,large/large_environmental_0039.mp3
mass/thick,large,environmental,thunder,mountain,a large rolling thunderclap,large/large_environmental_0040.mp3
mass/thick,large,environmental,clouds,plain,the large roar of a passing tornado,large/large_environmental_0041.mp3
mass/thick,large,organic,whale,ocean,the large song of a blue whale,large/large_organic_0042.mp3
mass/thick,large,organic,elephant,savanna,the large trumpet of an elephant,large/large_organic_0043.mp3
mass/thick,large,organic,lion,plain,the large roar of a male lion,large/large_organic_0044.mp3
mass/thick,large,organic,human,stadium,a large crowd cheering in a stadium,large/large_organic_0045.mp3
mass/thick,large,organic,gorilla,jungle,the large chest-beating of a gorilla,large/large_organic_0046.mp3
mass/thick,large,organic,wolf,forest,a large chorus of wolves howling,large/large_organic_0047.mp3
mass/thick,large,organic,bear,cave,the large growl of a grizzly bear,large/large_organic_0048.mp3
mass/thick,large,organic,walrus,beach,the large bellowing of a walrus,large/large_organic_0049.mp3
mass/thick,large,organic,wings,cliff,the large flap of a condor's wings,large/large_organic_0050.mp3
mass/thick,large,organic,breathing,cave,the large breathing of a large animal,large/large_organic_0051.mp3
mass/thick,large,organic,heartbeat,room,the large thumping of a heavy heart,large/large_organic_0052.mp3
mass/thick,large,organic,laughter,hallway,the large echo of a deep laugh,large/large_organic_0053.mp3
mass/thick,large,organic,voice,cathedral,the large echo of a choir singing,large/large_organic_0054.mp3
mass/thick,large,organic,throat,church,a large resonant clearing of the throat,large/large_organic_0055.mp3
